1695804026,300,7.438196659
1695804031,950,7.648750782
1695804034,1250,7.881699562
1695804041,2050,8.321331024
1695804042,2150,8.36790657
1695804043,2300,8.54664135
1695804047,2700,8.932293892
1695804048,2850,9.065329552
1695804055,3600,9.681146622
1695804056,3750,9.840548515
1695804065,4750,11.10959435
1695804068,5150,11.79011059
1695804070,5350,12.17090702
1695804078,6350,13.8980484
1695804084,7000,14.78657436
1695804091,7800,15.78833961
1695804092,7950,15.88548946
1695804096,8400,16.28219604
1695804101,8950,16.70368576
1695804103,9200,16.94524193
1695804104,9300,17.01679993
1695804105,9350,17.0624733
1695804106,9550,17.15660286
1695804113,10400,17.45288658
1695804122,11500,17.81497002
1695804124,11750,17.87218285
1695804131,12500,18.0975399
1695804134,12800,18.20905876
1695804136,13050,18.31440926
1695804139,13400,18.38813972
1695804140,13600,18.42301369
1695804141,13700,18.43342781
1695804149,14650,18.63350677
1695804156,15450,18.77149773
1695804157,15550,18.78744316
1695804160,15950,18.8429203
1695804165,16550,18.89425468
1695804169,17000,18.96119118
1695804173,17400,19.0500927
1695804179,18200,19.17910004
1695804181,18400,19.22961235
1695804205,21100,19.83934593
1695804205,21150,19.8301239
1695804213,22000,19.95302582
1695804214,22150,20.00525284
1695804215,22300,20.01958275
1695804222,23050,20.14477158
1695804223,23200,20.17011642
1695804223,23250,20.19089127
1695804228,23750,20.27151489
1695804235,24600,20.42766762
1695804236,24700,20.43732071
1695804245,25750,20.57243156
1695804252,26600,20.77285576
1695804254,26850,20.79472542
1695804266,28200,21.01429367
1695804270,28700,21.12182808
1695804273,29000,21.18632698
1695804274,29100,21.20807648
1695804276,29350,21.24777603
1695804277,29400,21.26368904
1695804283,30150,21.30351448
1695804291,31050,21.3973465
1695804292,31150,21.3957386
1695804297,31750,21.45532227
1695804300,32100,21.43246651
1695804301,32150,21.44333839
1695804301,32250,21.44303703
1695804303,32400,21.44899559
1695804304,32500,21.46164131
1695804309,33100,21.48074532
1695804313,33600,21.48477554
1695804318,34200,21.57644272
1695804320,34450,21.61973572
1695804332,35750,21.68663597
1695804333,35950,21.74399948
1695804335,36150,21.76327896
1695804335,36200,21.77663994
1695804339,36550,21.87697792
1695804342,37000,21.88412476
1695804344,37200,21.93448448
1695804346,37400,21.97601509
1695804348,37650,22.03101921
1695804350,37850,22.05008888
1695804354,38300,22.06772804
1695804355,38500,22.1039238
1695804356,38600,22.10710907
1695804357,38700,22.126091
1695804360,39050,22.15022469
1695804362,39300,22.15595818
1695804363,39400,22.16412735
1695804365,39650,22.1972065
1695804366,39750,22.21726799
1695804368,39950,22.20689774
1695804370,40150,22.19893265
1695804372,40450,22.19119453
1695804373,40500,22.20365334
1695804383,41650,22.28901482
1695804385,41850,22.27606964
1695804399,43500,22.46771622
1695804402,43850,22.47815704
1695804404,44150,22.53254318
1695804410,44850,22.60897827
1695804412,45050,22.58884048
1695804415,45400,22.59943008
1695804416,45500,22.60731697
1695804419,45800,22.59444809
1695804420,45900,22.61480141
1695804425,46600,22.62961006
1695804426,46650,22.61966515
1695804430,47150,22.62342072
1695804431,47300,22.62338257
1695804435,47750,22.63600922
1695804437,47950,22.62028503
1695804439,48150,22.59330559
1695804442,48600,22.60277557
1695804443,48650,22.59155273
1695804446,48950,22.61952782
1695804446,49000,22.63167381
1695804448,49250,22.68576622
1695804453,49850,22.77487183
1695804456,50150,22.76551437
1695804457,50300,22.79836845
1695804461,50750,22.84353638
1695804466,51300,22.91757011
1695804474,52250,23.08859634
1695804479,52900,23.14975548
1695804482,53200,23.18017769
1695804483,53350,23.17323303
1695804484,53450,23.14955521
1695804486,53650,23.14595032
1695804489,53950,23.18440819
1695804491,54200,23.21871567
1695804495,54700,23.29555321
1695804498,55000,23.37204933
1695804500,55250,23.45172119
1695804504,55750,23.5490551
1695804506,56000,23.60206985
1695804522,57850,24.13198662
1695804524,58050,24.15181541
1695804524,58100,24.16344833
1695804525,58150,24.1789341
1695804533,59050,24.46948433
1695804538,59650,24.56268501
1695804538,59700,24.60266495
1695804541,60000,24.70636368
1695804544,60350,24.81451225
1695804555,61650,25.21865273
1695804560,62250,25.40721703
1695804565,62800,25.52870941
1695804566,62950,25.5673275
1695804568,63100,25.60983849
1695804576,64100,25.84416962
1695804579,64400,25.8959198
1695804582,64750,25.98158646
1695804585,65050,26.06196404
1695804589,65550,26.12007141
1695804592,65850,26.17287827
1695804593,66000,26.19265938
1695804598,66550,26.3024826
1695804599,66700,26.32115746
1695804600,66850,26.3457222
1695804601,66900,26.35072708
1695804621,69300,26.58371162
1695804623,69450,26.60754585
1695804624,69600,26.62453461
1695804624,69650,26.62681007
1695804634,70750,26.64865875
1695804639,71350,26.66996765
1695804640,71450,26.67788887
1695804642,71650,26.67949867
1695804644,71850,26.69246483
1695804645,72050,26.70730019
1695804655,73300,26.74083328
1695804656,73350,26.73983574
1695804661,73900,26.73844528
1695804664,74300,26.76439476
1695804666,74500,26.77352142
1695804667,74600,26.76778412
1695804674,75450,26.78775597
1695804681,76200,26.79371834
1695804682,76400,26.78373909
1695804693,77650,26.78984642
1695804700,78450,26.78007507
1695804700,78500,26.77980423
1695804707,79250,26.77830696
1695804708,79450,26.78220367
1695804715,80250,26.75346184
1695804716,80300,26.75921249
1695804721,80950,26.75681496
1695804725,81400,26.76987267
1695804727,81650,26.77144051
1695804730,81900,26.77585983
1695804731,82050,26.77185822
1695804733,82300,26.77780914
1695804734,82450,26.77843285
1695804740,83050,26.76947212
1695804743,83450,26.77515984
1695804746,83800,26.77912331
1695804749,84150,26.78375626
1695804753,84600,26.79062271
1695804755,84800,26.80641937
1695804755,84850,26.80636787
1695804756,84900,26.80479431
1695804756,85000,26.79781532
1695804758,85150,26.79951668
1695804761,85500,26.80408287
1695804765,85950,26.79811859
1695804769,86450,26.80247879
1695804771,86650,26.7961216
1695804772,86750,26.79575539
1695804773,86900,26.80626297
1695804775,87150,26.80226898
1695804776,87300,26.79592705
1695804777,87350,26.79468346
1695804777,87400,26.79432678
1695804786,88350,26.78476143
1695804789,88800,26.77387619
1695804792,89100,26.77928925
1695804795,89450,26.77101517
1695804796,89500,26.77166939
1695804800,89950,26.7793045
1695804803,90300,26.7913475
1695804808,90900,26.79636765
1695804812,91350,26.80919838
1695804814,91550,26.81964302
1695804818,92050,26.8336792
1695804820,92250,26.84209824
1695804824,92700,26.84571266
1695804829,93350,26.8365612
1695804831,93500,26.82350731
1695804833,93800,26.79999352
1695804834,93900,26.79362488
1695804849,95600,26.77122498
1695804852,95900,26.76671982
1695804859,96750,26.76743317
1695804860,96850,26.76484299
1695804863,97250,26.79224968
1695804864,97400,26.79109383
1695804865,97500,26.79171371
1695804873,98400,26.83049583
1695804879,99100,26.85496902
1695804880,99200,26.85722542
1695804888,100100,26.86306
1695804890,100300,26.85362434
1695804893,100700,26.84973717
1695804901,101550,26.84477043
1695804903,101850,26.85715103
1695804914,103050,26.85468292
1695804919,103650,26.85390282
1695804919,103700,26.83990669
1695804920,103850,26.84105873
1695804921,103900,26.83319092
1695804922,104000,26.83848763
1695804923,104100,26.83857918
1695804924,104300,26.84576035
1695804926,104500,26.84102249
1695804928,104750,26.8371048
1695804929,104850,26.83669662
1695804936,105600,26.83276749
1695804951,107300,26.79922104
1695804952,107500,26.79821777
1695804953,107600,26.80521011
1695804955,107850,26.81967163
1695804959,108300,26.82842445
1695804964,108900,26.83458138
1695804969,109400,26.8572998
1695804970,109500,26.8569603
1695804970,109600,26.85631371
1695804971,109650,26.8583374
1695804973,109850,26.86168861
1695804974,110000,26.86156845
1695804977,110400,26.8631382
1695804979,110600,26.85281181
1695804985,111300,26.85908699
1695804988,111600,26.85874748
1695804990,111850,26.8574543
1695804991,111900,26.85750198
1695804991,112000,26.85663033
1695804993,112150,26.84977722
1695804994,112250,26.84911156
1695804994,112350,26.84832382
1695804995,112400,26.8455162
1695804998,112750,26.83812523
1695804999,112900,26.8373642
1695805001,113150,26.83718872
1695805010,114100,26.82845688
1695805014,114600,26.82572365
1695805017,114900,26.83807373
1695805019,115200,26.84099007
1695805021,115400,26.83429909
1695805021,115450,26.83454132
1695805026,116000,26.82740784
1695805027,116050,26.82832336
1695805033,116800,26.82320786
1695805037,117300,26.80755615
1695805041,117750,26.80360603
1695805049,118600,26.80605125
1695805057,119500,26.81053352
1695805057,119550,26.80976677
1695805058,119650,26.81225586
1695805062,120150,26.81239319
1695805064,120350,26.81826591
1695805072,121300,26.83715248
1695805077,121850,26.85071373
1695805080,122250,26.85020447
1695805083,122550,26.85857201
1695805083,122600,26.85957909
1695805084,122700,26.86180878
1695805085,122800,26.8613205
1695805087,123050,26.85466385
1695805098,124300,26.84391975
1695805098,124350,26.84454727
1695805103,124850,26.85259056
1695805104,124950,26.85827637
1695805106,125200,26.86000252
1695805112,125900,26.8574543
1695805115,126200,26.85158348
1695805118,126550,26.85223198
1695805119,126650,26.85170174
1695805125,127400,26.86354065
1695805127,127600,26.86600113
1695805128,127700,26.87369156
1695805133,128350,26.88282204
1695805139,128950,26.88986778
1695805144,129550,26.87791252
1695805144,129600,26.8842659
1695805145,129650,26.88311577
1695805148,130050,26.88077736
1695805151,130350,26.89229965
1695805158,131200,26.88166428
1695805160,131500,26.8836937
1695805161,131550,26.88337326
1695805164,131950,26.86551094
1695805167,132250,26.86069489
1695805169,132550,26.85298157
1695805172,132800,26.8536644
1695805182,133950,26.84285545
1695805185,134300,26.83358192
1695805187,134550,26.8295536
1695805192,135200,26.83777046
1695805196,135550,26.83566666
1695805202,136300,26.85425377
1695805207,136900,26.85333633
1695805209,137050,26.85355568
1695805215,137750,26.87330437
1695805215,137800,26.87938309
1695805216,137900,26.87893486
1695805230,139500,26.89287949
1695805230,139550,26.89345169
1695805230,139600,26.89304352
1695805234,139950,26.89440918
1695805238,140500,26.87911415
1695805245,141250,26.86434746
1695805246,141400,26.86283302
1695805247,141500,26.86162758
1695805260,143000,26.84263802
1695805266,143650,26.84905243
1695805270,144100,26.85059547
1695805274,144550,26.85731506
1695805276,144850,26.86942482
1695805278,145050,26.86970901
1695805285,145900,26.87463951
1695805286,146000,26.8737793
1695805287,146050,26.87255669
1695805292,146650,26.87869072
1695805300,147550,26.86553764
1695805307,148400,26.84433556
1695805311,148800,26.85182381
1695805320,149950,26.85320473
1695805324,150400,26.84545517
1695805325,150500,26.84533119
1695805326,150600,26.84602737
1695805328,150800,26.84687233
1695805328,150850,26.84699821
1695805333,151400,26.86034584
1695805334,151550,26.86170197
1695805338,151950,26.87017632
1695805339,152100,26.86934662
1695805343,152550,26.87921524
1695805349,153300,26.87566757
1695805351,153500,26.87518501
1695805352,153600,26.86840057
1695805358,154350,26.87727928
1695805364,155000,26.88108063
1695805374,156150,26.87195015
1695805381,156900,26.86902237
1695805381,156950,26.87021828
1695805384,157300,26.87166023
1695805386,157550,26.87052536
1695805388,157800,26.87800026
1695805390,158000,26.8710289
1695805391,158100,26.86999321
1695805398,158900,26.86888123
1695805406,159800,26.87429047
1695805406,159850,26.87394524
1695805409,160200,26.87004471
1695805411,160350,26.86907387
1695805421,161550,26.8656826
1695805422,161700,26.87174225
1695805425,162050,26.87089729
1695805427,162200,26.87067604
1695805427,162250,26.87158203
1695805428,162350,26.87352753
1695805429,162400,26.87267685
1695805437,163400,26.86477852
1695805439,163650,26.85666466
1695805443,164100,26.86250687
1695805454,165300,26.85280228
1695805457,165700,26.85423088
1695805463,166400,26.85810089
1695805464,166450,26.85697937
1695805466,166700,26.8568821
1695805471,167300,26.86241722
1695805484,168750,26.85385132
1695805485,168850,26.85518837
1695805485,168950,26.84773636
1695805489,169350,26.84287262
1695805496,170200,26.83868027
1695805498,170450,26.83963966
1695805508,171550,26.82538795
1695805509,171700,26.82445526
1695805512,171950,26.821661
1695805515,172300,26.82752609
1695805516,172500,26.82901382
1695805517,172600,26.82831192
1695805520,172900,26.82945061
1695805520,172950,26.8288002
1695805523,173250,26.84317017
1695805526,173600,26.83932877
1695805529,173900,26.84275818
1695805530,174050,26.84362221
1695805537,174900,26.85357285
1695805542,175500,26.85510635
1695805544,175650,26.85944176
1695805547,176000,26.865839
1695805553,176800,26.86172104
1695805554,176900,26.86201859
1695805557,177200,26.8764782
1695805559,177400,26.8748951
1695805560,177500,26.87659836
1695805566,178200,26.88175583
1695805573,179050,26.88897705
1695805582,180050,26.85224152
1695805589,180950,26.84316254
1695805590,181050,26.84444618
1695805591,181150,26.84357262
1695805592,181300,26.84480095
1695805594,181450,26.84642982
1695805601,182300,26.83450508
1695805606,182850,26.83210373
1695805606,182900,26.83281517
1695805612,183550,26.85139656
1695805625,185050,26.87343216
1695805626,185150,26.87194633
1695805636,186350,26.88004684
1695805638,186550,26.88154984
1695805639,186650,26.88171577
1695805641,186950,26.88085747
1695805643,187100,26.88256264
1695805644,187200,26.88241196
1695805647,187650,26.88190842
1695805650,188000,26.86836243
1695805656,188650,26.87682343
1695805660,189050,26.87142944
1695805665,189700,26.86877632
1695805666,189800,26.86973
1695805667,189950,26.86605835
1695805673,190550,26.8639698
1695805674,190750,26.86564064
1695805677,191000,26.8575058
1695805677,191100,26.85683632
1695805682,191600,26.861269
1695805684,191800,26.85964203
1695805696,193250,26.87420464
1695805698,193500,26.87981606
1695805701,193850,26.87901878
1695805712,195100,26.87413216
1695805712,195150,26.87384605
1695805716,195550,26.87442207
1695805720,196050,26.88252449
1695805723,196450,26.88367462
1695805726,196800,26.87534523
1695805728,197000,26.87615204
1695805732,197550,26.87221718
1695805734,197850,26.87302017
1695805737,198150,26.86407852
1695805746,199250,26.85595512
1695805751,199800,26.85566139
1695805753,200050,26.85295677
1695805757,200500,26.84403801
1695805757,200550,26.84430504
1695805763,201150,26.84696579
1695805767,201700,26.85246658
1695805769,201850,26.83962631
1695805773,202350,26.84030151
1695805774,202400,26.83940506
1695805774,202450,26.84625435
1695805794,204700,26.83122635
1695805796,204950,26.83078766
1695805796,205000,26.82969856
1695805801,205500,26.82890129
1695805833,209150,26.89652061
1695805837,209700,26.88863564
1695805838,209750,26.88890457
1695805839,209850,26.87978935
1695805840,209950,26.88044167
1695805841,210100,26.88111496
1695805841,210150,26.88043022
1695805852,211400,26.86263275
1695805854,211650,26.86154747
1695805856,211800,26.85956383
1695805859,212200,26.86004639
1695805864,212750,26.84361076
1695805868,213200,26.83332825
1695805869,213350,26.83144569
1695805870,213400,26.83110237
1695805876,214150,26.84759712
1695805883,214950,26.85079765
1695805886,215250,26.84676743
1695805888,215450,26.85514259
1695805892,215900,26.85649109
1695805893,216000,26.85651016
1695805897,216450,26.86460686
1695805898,216650,26.86521721
1695805901,216950,26.87135696
1695805903,217200,26.87878227
1695805914,218500,26.87147141
1695805918,218950,26.86974907
1695805925,219700,26.85871887
1695805928,220050,26.85861588
1695805931,220350,26.86034584
1695805932,220550,26.86273003
1695805933,220600,26.86115456
1695805941,221550,26.86453629
1695805941,221600,26.86452103
1695805942,221700,26.86555862
1695805945,222000,26.87195969
1695805958,223500,26.86685944
1695805961,223800,26.85881805
1695805962,224000,26.85980988
1695805964,224150,26.85318375
1695805967,224550,26.83992386
1695805968,224650,26.84004211
1695805975,225500,26.84670258
1695805976,225550,26.84653282
1695805984,226500,26.84999466
1695805985,226550,26.84367943
1695805986,226700,26.84497261
1695805990,227150,26.84730148
1695805993,227550,26.85437012
1695805994,227650,26.85430145
1695805994,227700,26.85398483
1695806001,228450,26.86989212
1695806005,228950,26.88323021
1695806007,229100,26.88338661
1695806012,229650,26.87742424
1695806013,229800,26.87093353
1695806014,229900,26.87148094
1695806015,230000,26.87261963
1695806020,230600,26.87119484
1695806027,231450,26.8753376
1695806034,232200,26.87501144
1695806037,232500,26.87377739
1695806040,232850,26.87258911
1695806043,233250,26.86751938
1695806045,233450,26.85862923
1695806048,233800,26.86846924
1695806048,233850,26.87479401
1695806049,233900,26.87501144
1695806053,234400,26.8619976
1695806065,235700,26.8798008
1695806067,235950,26.87788391
1695806074,236750,26.87488937
1695806076,237000,26.87098885
1695806079,237300,26.87751007
1695806080,237500,26.87809563
1695806081,237550,26.88330269
1695806084,237950,26.87352371
1695806086,238100,26.873806
1695806086,238150,26.8735733
1695806087,238250,26.88142967
1695806088,238400,26.87955856
1695806092,238850,26.87111092
1695806094,239050,26.86550522
1695806095,239250,26.85988617
1695806097,239400,26.85551453
1695806097,239450,26.85525703
1695806100,239750,26.84775543
1695806102,240050,26.8355751
1695806103,240150,26.83761978
1695806105,240300,26.83508873
1695806120,242050,26.83822823
1695806125,242650,26.84055519
1695806133,243600,26.84945869
1695806134,243700,26.857687
1695806141,244500,26.8609066
1695806143,244650,26.86112022
1695806143,244750,26.85868645
1695806144,244800,26.85813141
1695806152,245750,26.86175346
1695806162,246950,26.8792305
1695806163,247100,26.8788929
1695806169,247750,26.8851738
1695806173,248150,26.88191605
1695806176,248600,26.87923241
1695806178,248750,26.87332916
1695806179,248850,26.8750782
1695806179,248900,26.87493134
1695806185,249600,26.86278915
1695806189,250000,26.85687447
1695806198,251100,26.84160995
1695806201,251400,26.83769798
1695806202,251550,26.84574127
1695806205,251900,26.84919357
1695806211,252550,26.85278702
1695806212,252650,26.85153198
1695806212,252700,26.85150528
1695806215,253050,26.85950089
1695806223,253950,26.86506271
1695806233,255100,26.86766434
1695806235,255350,26.86502075
1695806236,255400,26.86452293
1695806238,255700,26.86399078
1695806244,256350,26.86584854
1695806245,256450,26.86495972
1695806247,256750,26.87001991
1695806258,258050,26.88157845
1695806260,258300,26.88724136
1695806266,258950,26.86910439
1695806268,259150,26.86447525
1695806275,260050,26.86227798
1695806279,260450,26.86324501
1695806289,261600,26.86279678
1695806290,261750,26.85523605
1695806291,261800,26.85410309
1695806292,262000,26.85463715
1695806293,262050,26.85603905
1695806295,262250,26.85638046
1695806304,263350,26.86026382
1695806314,264500,26.87255287
1695806320,265150,26.85782242
1695806327,265950,26.86115456
1695806331,266500,26.8715229
1695806338,267300,26.87268829
1695806344,268000,26.85266685
1695806345,268050,26.85961723
1695806346,268200,26.85193825
1695806353,269050,26.83174706
1695806355,269250,26.8350296
1695806364,270250,26.84573936
1695806364,270350,26.84496117
1695806370,271050,26.84628105
1695806373,271300,26.8175354
1695806379,272000,26.82335281
1695806379,272050,26.82396507
1695806380,272150,26.81696892
1695806382,272400,26.8262825
1695806394,273800,26.84415817
1695806398,274250,26.84301376
1695806401,274600,26.84253693
1695806402,274800,26.84357071
1695806405,275100,26.84375954
1695806407,275400,26.86428833
1695806409,275650,26.87306595
1695806411,275800,26.86750984
1695806411,275900,26.8625164
1695806417,276650,26.8598423
1695806421,277100,26.8586731
1695806424,277500,26.85945511
1695806431,278350,26.84191704
1695806433,278600,26.84002304
1695806434,278700,26.84044647
1695806439,279300,26.83376694
1695806440,279400,26.83314514
1695806443,279700,26.83877754
1695806448,280300,26.83240318
1695806450,280550,26.83385277
1695806454,281050,26.83794594
1695806458,281550,26.83940697
1695806465,282400,26.85316467
1695806469,282950,26.85663223
1695806470,283050,26.8584938
1695806472,283250,26.85777473
1695806477,283850,26.84730148
1695806479,284000,26.84977722
1695806496,286050,26.85809135
1695806498,286200,26.86142731
1695806499,286400,26.85428238
1695806506,287100,26.85350227
1695806510,287650,26.85799217
1695806513,288000,26.84827614
1695806516,288350,26.85126877
1695806521,288850,26.86638641
1695806522,289000,26.86741257
1695806524,289250,26.87269402
1695806526,289500,26.86340523
1695806529,289800,26.86432457
1695806534,290400,26.85411644
1695806535,290450,26.85562134
1695806542,291300,26.86802101
1695806543,291450,26.86920357
1695806546,291800,26.87588501
1695806552,292400,26.88237572
1695806558,293150,26.88058472
1695806559,293250,26.88088417
1695806562,293600,26.8862133
1695806566,294100,26.88369942
1695806570,294500,26.87019539
1695806571,294600,26.86984253
1695806574,294950,26.85625839
1695806578,295400,26.85651016
1695806582,295900,26.85685539
1695806582,295950,26.85775375
1695806587,296450,26.86086655
1695806588,296650,26.8600769
1695806589,296700,26.86026192
1695806597,297650,26.8657093
1695806599,297900,26.87441826
1695806600,298000,26.87456894
1695806602,298200,26.87366104
1695806606,298650,26.8891449
1695806613,299550,26.89865303
1695806622,300550,26.89364243
1695806624,300800,26.89361382
1695806628,301250,26.88652802
1695806631,301550,26.87916565
1695806631,301600,26.87836838
1695806632,301650,26.87872505
1695806633,301800,26.8788681
1695806634,301950,26.87161255
1695806644,303050,26.86591148
1695806651,303900,26.84910393
1695806652,303950,26.84983253
1695806653,304150,26.84135818
1695806656,304400,26.83304405
1695806659,304750,26.83820915
1695806662,305200,26.84313393
1695806663,305300,26.84416962
1695806668,305800,26.8375206
1695806670,306100,26.84528732
1695806671,306200,26.84427834
1695806674,306500,26.83667755
1695806675,306600,26.83725739
1695806676,306700,26.83674622
1695806681,307300,26.83918381
1695806682,307400,26.83694077
1695806682,307500,26.85111809
1695806692,308650,26.86043167
1695806696,309100,26.84799004
1695806698,309250,26.84867668
1695806705,310050,26.8530426
1695806709,310550,26.85931778
1695806709,310600,26.85962296
1695806710,310700,26.85095024
1695806713,311000,26.85575676
1695806716,311300,26.86841583
1695806719,311650,26.86917877
1695806721,311900,26.86447334
1695806724,312250,26.8639183
1695806726,312550,26.8681221
1695806732,313200,26.8747673
1695806743,314500,26.87234497
1695806752,315500,26.87073708
1695806753,315650,26.86425781
1695806755,315850,26.86827087
1695806756,315900,26.86825371
1695806759,316250,26.86807823
1695806766,317100,26.8691082
1695806771,317650,26.87840462
1695806775,318200,26.87415695
1695806778,318550,26.87268066
1695806781,318850,26.87203979
1695806791,320050,26.86497116
1695806811,322400,26.87203217
1695806815,322800,26.86099815
1695806816,323000,26.86297607
1695806822,323650,26.8865242
1695806827,324200,26.88517952
1695806829,324400,26.88216591
1695806832,324800,26.8784771
1695806833,324850,26.87069321
1695806834,325050,26.87290001
1695806838,325500,26.86526871
1695806839,325550,26.8653183
1695806843,326050,26.86257172
1695806843,326100,26.85691261
1695806844,326150,26.85685158
1695806847,326550,26.85112381
1695806849,326750,26.86701012
1695806856,327550,26.85290718
1695806866,328750,26.85772705
1695806868,328950,26.86466217
1695806869,329050,26.86429405
1695806869,329100,26.864151
1695806871,329250,26.8554554
1695806875,329700,26.86349297
1695806875,329750,26.86312866
1695806879,330200,26.86487198
1695806880,330350,26.87281799
1695806885,330850,26.87070656
1695806887,331100,26.86904907
1695806903,332900,26.87453651
1695806906,333350,26.87558365
1695806907,333450,26.87392235
1695806909,333650,26.87594986
1695806912,333950,26.87733841
1695806913,334100,26.884758
1695806916,334450,26.88154793
1695806917,334600,26.88293076
1695806919,334850,26.88361168
1695806921,335000,26.8805294
1695806924,335400,26.87926865
1695806926,335600,26.88814354
1695806928,335800,26.88645744
1695806932,336300,26.87925529
1695806932,336350,26.87836456
1695806938,336950,26.86953354
1695806939,337150,26.85426903
1695806942,337500,26.85296059
1695806944,337700,26.85071182
1695806949,338250,26.82744408
1695806954,338850,26.82668686
1695806961,339650,26.81846428
1695806972,340900,26.84163284
1695806978,341650,26.86232758
1695806982,342050,26.87565041
1695806984,342350,26.87279892
